host,phage,time,N,OD600,sd,se,ci
AH17E146,øEnA02,12.2377777777778,6,0.09283333333333332,0.005564770136013406,0.0022718078948518318,0.005839868108561292
AH17E146,øEnA02,12.4877777777778,6,0.09283333333333332,0.005564770136013406,0.0022718078948518318,0.005839868108561292
AH17E146,øEnA02,12.7377777777778,6,0.09283333333333332,0.005564770136013406,0.0022718078948518318,0.005839868108561292
AH17E146,øEnA02,12.9877777777778,6,0.09283333333333332,0.005564770136013406,0.0022718078948518318,0.005839868108561292
AH17E146,øEnA02,13.2377777777778,6,0.09283333333333332,0.005564770136013406,0.0022718078948518318,0.005839868108561292
AH17E146,øEnA02,13.4877777777778,6,0.09283333333333332,0.005564770136013406,0.0022718078948518318,0.005839868108561292
AH17E146,øEnA02,13.7377777777778,6,0.09283333333333332,0.005564770136013406,0.0022718078948518318,0.005839868108561292
AH17E146,øEnA02,13.9877777777778,6,0.09283333333333332,0.005564770136013406,0.0022718078948518318,0.005839868108561292
AH17E146,øEnA02,14.2377777777778,6,0.09283333333333332,0.005564770136013406,0.0022718078948518318,0.005839868108561292
AH17E146,øEnA02,14.4877777777778,6,0.09283333333333332,0.005564770136013406,0.0022718078948518318,0.005839868108561292
AH17E146,øEnA02,14.7377777777778,6,0.09283333333333332,0.005564770136013406,0.0022718078948518318,0.005839868108561292
AH17E146,øEnA02,14.9877777777778,6,0.09283333333333332,0.005564770136013406,0.0022718078948518318,0.005839868108561292
AH17E146,øEnA02,15.2377777777778,6,0.09283333333333332,0.005564770136013406,0.0022718078948518318,0.005839868108561292
AH17E146,øEnA02,15.4877777777778,6,0.09283333333333332,0.005564770136013406,0.0022718078948518318,0.005839868108561292
AH17E146,øEnA02,15.7377777777778,6,0.09283333333333332,0.005564770136013406,0.0022718078948518318,0.005839868108561292
AH17E146,øEnA02,15.9877777777778,6,0.09283333333333332,0.005564770136013406,0.0022718078948518318,0.005839868108561292
AH17E146,øEnA02,16.2377777777778,6,0.09283333333333332,0.005564770136013406,0.0022718078948518318,0.005839868108561292
AH17E146,øEnA02,16.4877777777778,6,0.09266666666666666,0.005609515724790034,0.002290075204975689,0.005886825724151615
AH17E146,øEnA02,16.7377777777778,6,0.09283333333333332,0.0060138728508895714,0.002455153310442706,0.006311172503526384
AH17E146,øEnA02,16.9877777777778,6,0.093,0.005966573556070519,0.0024358434541926813,0.006261534937801322
AH17E146,øEnA02,17.2377777777778,6,0.09316666666666666,0.005879342366852492,0.0024002314703192923,0.006169991418925415
AH17E146,øEnA02,17.4877777777778,6,0.093,0.00593295878967653,0.0024221202832779933,0.006226258403920692
AH17E146,øEnA02,17.7377777777778,6,0.093,0.00593295878967653,0.0024221202832779933,0.006226258403920692
AH17E146,øEnA02,17.9877777777778,6,0.09333333333333332,0.005819507424745385,0.0023758039574940616,0.006107198498167103
AH17E146,øEnA02,18.2377777777778,6,0.0935,0.00575325994545701,0.002348758537327042,0.006037676032348611
AH17E146,øEnA02,18.4877777777778,6,0.09316666666666666,0.005879342366852492,0.0024002314703192923,0.006169991418925415
AH17E146,øEnA02,18.7377777777778,6,0.09316666666666666,0.005879342366852492,0.0024002314703192923,0.006169991418925415
AH17E146,øEnA02,18.9877777777778,6,0.0935,0.005787918451395113,0.002362907813126304,0.0060740479037056025
AH17E146,øEnA02,19.2377777777778,6,0.09383333333333332,0.005706721183540217,0.002329759167334207,0.0059888365969564955
AH17E146,øEnA02,19.4877777777778,6,0.09366666666666666,0.005785038173311103,0.002361731944522447,0.006071025237231432
AH17E146,øEnA02,19.7377777777778,6,0.09383333333333332,0.0058109092805400655,0.002372293779821078,0.006098175299201076
AH17E146,øEnA02,19.9877777777778,6,0.094,0.005865151319446072,0.0023944379994757297,0.006155098828009664
AH17E146,øEnA02,20.2377777777778,6,0.09416666666666666,0.005946988033169957,0.0024278476979506863,0.006240981192043474
AH17E146,øEnA02,20.4877777777778,6,0.09416666666666666,0.005946988033169957,0.0024278476979506863,0.006240981192043474
AH17E146,øEnA02,20.7377777777778,6,0.09416666666666666,0.005946988033169957,0.0024278476979506863,0.006240981192043474
AH17E146,øEnA02,20.9877777777778,6,0.09416666666666666,0.005946988033169957,0.0024278476979506863,0.006240981192043474
AH17E146,øEnA02,21.2375,6,0.09433333333333332,0.005887840577551898,0.0024037008503093264,0.006178909744108716
AH17E146,øEnA02,21.4877777777778,6,0.09416666666666666,0.005810909280540066,0.0023722937798210785,0.006098175299201077
AH17E146,øEnA02,21.7377777777778,6,0.094,0.0057619441163551735,0.0023523038352503134,0.006046789510792091
AH17E146,øEnA02,21.9877777777778,6,0.09383333333333332,0.005741660619251774,0.002344023132233222,0.006025503286030057
AH17E146,øEnA02,22.2377777777778,6,0.09383333333333332,0.005741660619251774,0.002344023132233222,0.006025503286030057
AH17E146,øEnA02,22.4877777777778,6,0.09366666666666666,0.005785038173311103,0.002361731944522447,0.006071025237231432
AH17E146,øEnA02,22.7377777777778,6,0.09366666666666666,0.005785038173311103,0.002361731944522447,0.006071025237231432
AH17E146,øEnA02,22.9877777777778,6,0.09383333333333332,0.0058109092805400655,0.002372293779821078,0.006098175299201076
AH17E146,øEnA02,23.2377777777778,6,0.09366666666666666,0.005887840577551898,0.0024037008503093264,0.006178909744108716
AH17E146,øEnA02,23.4877777777778,6,0.09366666666666666,0.005887840577551898,0.0024037008503093264,0.006178909744108716
AH17E146,øEnA02,23.7377777777778,6,0.09366666666666666,0.005887840577551898,0.0024037008503093264,0.006178909744108716
AH17E146,øEnA02,23.9877777777778,6,0.09366666666666666,0.005887840577551898,0.0024037008503093264,0.006178909744108716
AH17E146,øEnA02,NA,6,0.09366666666666666,0.005887840577551898,0.0024037008503093264,0.006178909744108716
AH17E146,øEnC07,0.237777777777778,6,0.09583333333333333,0.007626707459098369,0.0031135902820449016,0.008003738622638371
AH17E146,øEnC07,0.487777777777778,6,0.098,0.009654014708917738,0.003941235001028655,0.010131267103618329
AH17E146,øEnC07,0.737777777777778,6,0.1,0.011489125293076056,0.00469041575982343,0.012057097553784406
AH17E146,øEnC07,0.987777777777778,6,0.10183333333333333,0.014246637030073683,0.005816165212386748,0.014950928648021196
AH17E146,øEnC07,1.23777777777778,6,0.10383333333333333,0.016750124377647672,0.00683820964223174,0.017578177494594005
AH17E146,øEnC07,1.48777777777778,6,0.10466666666666667,0.017851237118661184,0.007287737036358485,0.018733724448557143
AH17E146,øEnC07,1.73777777777778,6,0.10716666666666666,0.02098968000391303,0.008569000978981025,0.022027318266118413
AH17E146,øEnC07,1.98777777777778,6,0.10783333333333334,0.02136742068352347,0.008723212965670643,0.022423732797940136
AH17E146,øEnC07,2.23777777777778,6,0.10833333333333334,0.021565404393766106,0.008804039476916894,0.0226315039595876
AH17E146,øEnC07,2.48777777777778,6,0.10766666666666666,0.020373184990733935,0.008317317943771163,0.021380346427470127
AH17E146,øEnC07,2.73777777777778,6,0.1065,0.01871630305375503,0.00764089872549907,0.01964155547170457
AH17E146,øEnC07,2.98777777777778,6,0.10383333333333333,0.015471479136354958,0.006316204908364236,0.016236321607598032
AH17E146,øEnC07,3.23777777777778,6,0.10200000000000001,0.013341664064126334,0.005446711546122731,0.014001217764413675
AH17E146,øEnC07,3.48777777777778,6,0.09983333333333333,0.01147896627169305,0.004686268356711032,0.012046436314678615
AH17E146,øEnC07,3.73777777777778,6,0.09866666666666667,0.010053191864610296,0.0041041983924323695,0.010550177837434407
AH17E146,øEnC07,3.98777777777778,6,0.09716666666666667,0.009239408350466317,0.0037719726639754148,0.009696164414531918
AH17E146,øEnC07,4.23777777777778,6,0.09666666666666666,0.008430104783848579,0.0034415758664374163,0.00884685240822833
AH17E146,øEnC07,4.48777777777778,6,0.09566666666666666,0.0078909230554268309,0.0032214558475598867,0.00828101588604183
AH17E146,øEnC07,4.73777777777778,6,0.09516666666666666,0.007082843120291927,0.0028915585954829128,0.007432988002226427
AH17E146,øEnC07,4.98777777777778,6,0.09416666666666666,0.007082843120291927,0.0028915585954829128,0.007432988002226427
AH17E146,øEnC07,5.23777777777778,6,0.094,0.006693280212272605,0.0027325202042558934,0.007024166802569429
AH17E146,øEnC07,5.48777777777778,6,0.0935,0.006379655163094632,0.002604483314082341,0.006695037498397934
AH17E146,øEnC07,5.73777777777778,6,0.09333333333333332,0.005988878581726855,0.0024449494427856333,0.006284942626673876
AH17E146,øEnC07,5.98777777777778,6,0.09266666666666666,0.005819507424745385,0.0023758039574940616,0.006107198498167103
AH17E146,øEnC07,6.23777777777778,6,0.0925,0.005856620185738529,0.0023909551787239065,0.00614614595224825
AH17E146,øEnC07,6.48777777777778,6,0.09216666666666666,0.005600595206463922,0.0022864334186190024,0.005877464214293847
AH17E146,øEnC07,6.73777777777778,6,0.09216666666666666,0.005600595206463922,0.0022864334186190024,0.005877464214293847
AH17E146,øEnC07,6.98777777777778,6,0.092,0.0055856960175075755,0.002280350850198276,0.005861828474397513
AH17E146,øEnC07,7.23777777777778,6,0.092,0.0055856960175075755,0.002280350850198276,0.005861828474397513
AH17E146,øEnC07,7.48777777777778,6,0.09183333333333332,0.005192943930629972,0.0021200104821543792,0.0054496604367846304
AH17E146,øEnC07,7.73777777777778,6,0.092,0.0055856960175075755,0.002280350850198276,0.005861828474397513
AH17E146,øEnC07,7.98777777777778,6,0.092,0.0055856960175075755,0.002280350850198276,0.005861828474397513
AH17E146,øEnC07,8.23777777777778,6,0.09183333333333332,0.005192943930629972,0.0021200104821543792,0.0054496604367846304
AH17E146,øEnC07,8.48777777777778,6,0.09166666666666666,0.004802776974487438,0.001960725489313701,0.005040205327498923
AH17E146,øEnC07,8.73777777777778,6,0.09166666666666666,0.005316640543300502,0.002170509412813294,0.005579472070655495
AH17E146,øEnC07,8.98777777777778,6,0.09183333333333332,0.005192943930629972,0.0021200104821543792,0.0054496604367846304
AH17E146,øEnC07,9.23777777777778,6,0.09166666666666666,0.004802776974487438,0.001960725489313701,0.005040205327498923
AH17E146,øEnC07,9.48777777777778,6,0.0915,0.004929503017546499,0.0020124611797498124,0.005173196153588094
AH17E146,øEnC07,9.73777777777778,6,0.09166666666666666,0.004802776974487438,0.001960725489313701,0.005040205327498923
AH17E146,øEnC07,9.98777777777778,6,0.09133333333333334,0.00403319558993445,0.001646545204697131,0.0042325791947485205
AH17E146,øEnC07,10.2377777777778,6,0.091,0.0032863353450309995,0.001341640786499875,0.0034487974357253963
AH17E146,øEnC07,10.4877777777778,6,0.091,0.0032863353450309995,0.001341640786499875,0.0034487974357253963
AH17E146,øEnC07,10.7377777777778,6,0.091,0.0032863353450309995,0.001341640786499875,0.0034487974357253963
AH17E146,øEnC07,10.9877777777778,6,0.09083333333333334,0.0029268868558020283,0.0011948965552623294,0.0030715793804217467
AH17E146,øEnC07,11.2377777777778,6,0.09066666666666666,0.002875181153713046,0.0011737877907772685,0.003017317573863724
AH17E146,øEnC07,11.4877777777778,6,0.0905,0.003016620625799674,0.0012315302134607456,0.0031657491967595048
AH17E146,øEnC07,11.7377777777778,6,0.0905,0.003016620625799674,0.0012315302134607456,0.0031657491967595048
AH17E146,øEnC07,11.9877777777778,6,0.0905,0.003016620625799674,0.0012315302134607456,0.0031657491967595048
AH17E146,øEnC07,12.2377777777778,6,0.09066666666666666,0.003076794869123823,0.0012560962454277861,0.00322889819230764
AH17E146,øEnC07,12.4877777777778,6,0.0905,0.003016620625799674,0.0012315302134607456,0.0031657491967595048
AH17E146,øEnC07,12.7377777777778,6,0.09066666666666666,0.003076794869123823,0.0012560962454277861,0.00322889819230764
AH17E146,øEnC07,12.9877777777778,6,0.09083333333333334,0.0029268868558020283,0.0011948965552623294,0.0030715793804217467
AH17E146,øEnC07,13.2377777777778,6,0.0905,0.003016620625799674,0.0012315302134607456,0.0031657491967595048
AH17E146,øEnC07,13.4877777777778,6,0.09083333333333334,0.0029268868558020283,0.0011948965552623294,0.0030715793804217467
AH17E146,øEnC07,13.7377777777778,6,0.0905,0.003016620625799674,0.0012315302134607456,0.0031657491967595048
AH17E146,øEnC07,13.9877777777778,6,0.09066666666666666,0.003076794869123823,0.0012560962454277861,0.00322889819230764
AH17E146,øEnC07,14.2377777777778,6,0.0905,0.003016620625799674,0.0012315302134607456,0.0031657491967595048
AH17E146,øEnC07,14.4877777777778,6,0.09066666666666666,0.002875181153713046,0.0011737877907772685,0.003017317573863724
AH17E146,øEnC07,14.7377777777778,6,0.0905,0.003016620625799674,0.0012315302134607456,0.0031657491967595048
AH17E146,øEnC07,14.9877777777778,6,0.09083333333333334,0.0029268868558020283,0.0011948965552623294,0.0030715793804217467
AH17E146,øEnC07,15.2377777777778,6,0.0905,0.003016620625799674,0.0012315302134607456,0.0031657491967595048
AH17E146,øEnC07,15.4877777777778,6,0.09066666666666666,0.002875181153713046,0.0011737877907772685,0.003017317573863724
AH17E146,øEnC07,15.7377777777778,6,0.0905,0.003016620625799674,0.0012315302134607456,0.0031657491967595048
AH17E146,øEnC07,15.9877777777778,6,0.0905,0.003016620625799674,0.0012315302134607456,0.0031657491967595048
AH17E146,øEnC07,16.2377777777778,6,0.0905,0.003016620625799674,0.0012315302134607456,0.0031657491967595048
AH17E146,øEnC07,16.4877777777778,6,0.09066666666666666,0.002875181153713046,0.0011737877907772685,0.003017317573863724
AH17E146,øEnC07,16.7377777777778,6,0.0905,0.003016620625799674,0.0012315302134607456,0.0031657491967595048
AH17E146,øEnC07,16.9877777777778,6,0.09066666666666666,0.002875181153713046,0.0011737877907772685,0.003017317573863724
AH17E146,øEnC07,17.2377777777778,6,0.09083333333333334,0.0032506409624359755,0.0013270686158262934,0.0034113384784860952
AH17E146,øEnC07,17.4877777777778,6,0.0905,0.003016620625799674,0.0012315302134607456,0.0031657491967595048
AH17E146,øEnC07,17.7377777777778,6,0.09066666666666666,0.002875181153713046,0.0011737877907772685,0.003017317573863724
AH17E146,øEnC07,17.9877777777778,6,0.09066666666666666,0.002875181153713046,0.0011737877907772685,0.003017317573863724
AH17E146,øEnC07,18.2377777777778,6,0.09066666666666666,0.002875181153713046,0.0011737877907772685,0.003017317573863724
AH17E146,øEnC07,18.4877777777778,6,0.09066666666666666,0.002875181153713046,0.0011737877907772685,0.003017317573863724
AH17E146,øEnC07,18.7377777777778,6,0.09066666666666666,0.002875181153713046,0.0011737877907772685,0.003017317573863724
AH17E146,øEnC07,18.9877777777778,6,0.09066666666666666,0.002875181153713046,0.0011737877907772685,0.003017317573863724
AH17E146,øEnC07,19.2377777777778,6,0.09066666666666666,0.002875181153713046,0.0011737877907772685,0.003017317573863724
AH17E146,øEnC07,19.4877777777778,6,0.09066666666666666,0.002875181153713046,0.0011737877907772685,0.003017317573863724
AH17E146,øEnC07,19.7377777777778,6,0.09066666666666666,0.002875181153713046,0.0011737877907772685,0.003017317573863724
AH17E146,øEnC07,19.9877777777778,6,0.09066666666666666,0.002875181153713046,0.0011737877907772685,0.003017317573863724
AH17E146,øEnC07,20.2377777777778,6,0.09083333333333334,0.002786873995477133,0.0011377365443917351,0.0029246448947530227
AH17E146,øEnC07,20.4877777777778,6,0.09083333333333334,0.002786873995477133,0.0011377365443917351,0.0029246448947530227
AH17E146,øEnC07,20.7377777777778,6,0.09083333333333334,0.002786873995477133,0.0011377365443917351,0.0029246448947530227
AH17E146,øEnC07,20.9877777777778,6,0.09066666666666666,0.0028047578623950197,0.0011450376024878456,0.00294341286207581
AH17E146,øEnC07,21.2375,6,0.09066666666666666,0.0028047578623950197,0.0011450376024878456,0.00294341286207581
AH17E146,øEnC07,21.4877777777778,6,0.09066666666666666,0.0028047578623950197,0.0011450376024878456,0.00294341286207581
AH17E146,øEnC07,21.7377777777778,6,0.09066666666666666,0.0028047578623950197,0.0011450376024878456,0.00294341286207581
AH17E146,øEnC07,21.9877777777778,6,0.09066666666666666,0.0028047578623950197,0.0011450376024878456,0.00294341286207581
AH17E146,øEnC07,22.2377777777778,6,0.09066666666666666,0.0028047578623950197,0.0011450376024878456,0.00294341286207581
AH17E146,øEnC07,22.4877777777778,6,0.09066666666666666,0.0028047578623950197,0.0011450376024878456,0.00294341286207581
AH17E146,øEnC07,22.7377777777778,6,0.09066666666666666,0.0028047578623950197,0.0011450376024878456,0.00294341286207581
AH17E146,øEnC07,22.9877777777778,6,0.09066666666666666,0.0028047578623950197,0.0011450376024878456,0.00294341286207581
AH17E146,øEnC07,23.2377777777778,6,0.09066666666666666,0.0028047578623950197,0.0011450376024878456,0.00294341286207581
AH17E146,øEnC07,23.4877777777778,6,0.0905,0.0029495762407505278,0.0012041594578792306,0.003095390429634021
AH17E146,øEnC07,23.7377777777778,6,0.09066666666666666,0.0028047578623950197,0.0011450376024878456,0.00294341286207581
AH17E146,øEnC07,23.9877777777778,6,0.0905,0.0028809720581775894,0.0011761519176251578,0.0030233947553960487
AH17E146,øEnC07,NA,6,0.09066666666666666,0.0028047578623950197,0.0011450376024878456,0.00294341286207581
AH17E146,øEnC15,0.237777777777778,6,0.1085,0.011273863579093017,0.004602535533087533,0.01183119423922551
AH17E146,øEnC15,0.487777777777778,6,0.11516666666666667,0.015038838607640773,0.006139580152131288,0.015782293217501926
AH17E146,øEnC15,0.737777777777778,6,0.12566666666666668,0.019694330825561625,0.008040176891365294,0.020667932672246467
AH17E146,øEnC15,0.987777777777778,6,0.137,0.025930676813380706,0.010586154479633606,0.02721257641458614
AH17E146,øEnC15,1.23777777777778,6,0.14833333333333334,0.031979159880563886,0.01305543735171076,0.03356007011259554
AH17E146,øEnC15,1.48777777777778,6,0.16,0.0373844887620521,0.01526215362697327,0.03923261488618837
AH17E146,øEnC15,1.73777777777778,6,0.16583333333333333,0.037220514056991026,0.01519521123395277,0.03906053398665585
AH17E146,øEnC15,1.98777777777778,6,0.16616666666666666,0.03643853271835553,0.014875968689280187,0.03823989490015819
AH17E146,øEnC15,2.23777777777778,6,0.162,0.035116947475542344,0.014336433773199432,0.03685297624518944
AH17E146,øEnC15,2.48777777777778,6,0.1535,0.031678068122914314,0.012932517156377565,0.03324409369123916
AH17E146,øEnC15,2.73777777777778,6,0.14250000000000002,0.02985129812922714,0.012186741429384093,0.03132701615397128
AH17E146,øEnC15,2.98777777777778,6,0.13116666666666665,0.02943070958483105,0.012015036875145706,0.030885635545750047
AH17E146,øEnC15,3.23777777777778,6,0.12366666666666667,0.028125907392769867,0.011482353610843226,0.029516329622386633
AH17E146,øEnC15,3.48777777777778,6,0.11800000000000001,0.0253298243183801,0.010340857475728661,0.02658202039201208
AH17E146,øEnC15,3.73777777777778,6,0.11283333333333334,0.02273690099082693,0.009282300959951207,0.023860914240560093
AH17E146,øEnC15,3.98777777777778,6,0.1085,0.01771722325873894,0.0072330261071467655,0.01859308552771471
AH17E146,øEnC15,4.23777777777778,6,0.10516666666666667,0.012480651692386366,0.005095204717291653,0.013097640695118382
AH17E146,øEnC15,4.48777777777778,6,0.10366666666666667,0.010033277962194938,0.0040960685758148355,0.01052927947851032
AH17E146,øEnC15,4.73777777777778,6,0.10316666666666667,0.009152413160837237,0.0037364570265307636,0.009604868562035653
AH17E146,øEnC15,4.98777777777778,6,0.10283333333333333,0.008750238091998793,0.003572269742210282,0.009182811711318968
AH17E146,øEnC15,5.23777777777778,6,0.10266666666666667,0.008477420991472978,0.0034608926273113102,0.008896507722854092
AH17E146,øEnC15,5.48777777777778,6,0.10233333333333333,0.008091147425839346,0.0033031971044899995,0.00849113847632846
AH17E146,øEnC15,5.73777777777778,6,0.10233333333333333,0.008091147425839346,0.0033031971044899995,0.00849113847632846
AH17E146,øEnC15,5.98777777777778,6,0.10200000000000001,0.007694153624668538,0.003141125063837266,0.008074519032562032
AH17E146,øEnC15,6.23777777777778,6,0.10200000000000001,0.007694153624668538,0.003141125063837266,0.008074519032562032
AH17E146,øEnC15,6.48777777777778,6,0.10200000000000001,0.007694153624668538,0.003141125063837266,0.008074519032562032
AH17E146,øEnC15,6.73777777777778,6,0.10166666666666667,0.007685484153042452,0.0031375857668666917,0.008065420980058552
AH17E146,øEnC15,6.98777777777778,6,0.10166666666666667,0.007685484153042452,0.0031375857668666917,0.008065420980058552
AH17E146,øEnC15,7.23777777777778,6,0.1015,0.007556454194925024,0.0030849095070466276,0.007930012343395836
AH17E146,øEnC15,7.48777777777778,6,0.10166666666666667,0.007840068026915753,0.003200694369108748,0.008227646806654379
AH17E146,øEnC15,7.73777777777778,6,0.10200000000000001,0.00824621125123532,0.0033665016461206926,0.008653867981157602
AH17E146,øEnC15,7.98777777777778,6,0.10216666666666667,0.008542052836799048,0.003487278467675203,0.008964334684811516
AH17E146,øEnC15,8.23777777777778,6,0.10283333333333333,0.009347013783378448,0.0038159023980064164,0.009809089390876345
AH17E146,øEnC15,8.48777777777778,6,0.10416666666666667,0.010323113225508409,0.004214393326578703,0.010833442933530113
AH17E146,øEnC15,8.73777777777778,6,0.1065,0.011623252556836232,0.004745172985958117,0.012197855484656064
AH17E146,øEnC15,8.98777777777778,6,0.1115,0.014963288408635318,0.006108736912543106,0.015703008146064366
AH17E146,øEnC15,9.23777777777778,6,0.11783333333333333,0.0216464007785744,0.008837106112548633,0.02271650445250815
AH17E146,øEnC15,9.48777777777778,6,0.126,0.030449958949069204,0.012431143685652311,0.03195527215452289
AH17E146,øEnC15,9.73777777777778,6,0.13683333333333333,0.04188754787125485,0.017100519810163018,0.043958285603944
AH17E146,øEnC15,9.98777777777778,6,0.15183333333333332,0.05629712840515639,0.022983206429429682,0.059080212972171676
AH17E146,øEnC15,10.2377777777778,6,0.1745,0.07273169872895861,0.029692591668630076,0.07632723679634662
AH17E146,øEnC15,10.4877777777778,6,0.20566666666666666,0.09467347393365612,0.03865028388569021,0.09935371769874217
AH17E146,øEnC15,10.7377777777778,6,0.23933333333333334,0.11693359939156354,0.04773794204939203,0.12271428670282614
AH17E146,øEnC15,10.9877777777778,6,0.2748333333333333,0.13922128668657918,0.05683685228597533,0.14610378008107247
AH17E146,øEnC15,11.2377777777778,6,0.31816666666666665,0.16216092829860917,0.06620192175794026,0.17017745755517769
AH17E146,øEnC15,11.4877777777778,6,0.36433333333333334,0.1823860374772879,0.07445878800458085,0.19140240794807056
AH17E146,øEnC15,11.7377777777778,6,0.41233333333333333,0.19822781506808443,0.08092616662393226,0.20802733395115797
AH17E146,øEnC15,11.9877777777778,6,0.4558333333333333,0.21246497750609783,0.08673846385030756,0.22296831962459765
AH17E146,øEnC15,12.2377777777778,6,0.4905,0.22521079015002812,0.09194192007276479,0.23634422967257496
AH17E146,øEnC15,12.4877777777778,6,0.521,0.23497914801105224,0.09592983547016712,0.24659549255519175
AH17E146,øEnC15,12.7377777777778,6,0.545,0.243680938934501,0.09948232673863903,0.25572746208118224
AH17E146,øEnC15,12.9877777777778,6,0.5658333333333334,0.2515268706652764,0.10268541495482428,0.2639612624676488
AH17E146,øEnC15,13.2377777777778,6,0.5853333333333333,0.25979273790209506,0.10605994112345675,0.2726357581406148
AH17E146,øEnC15,13.4877777777778,6,0.6038333333333333,0.2682248434926688,0.10950233381581925,0.28148471026672905
AH17E146,øEnC15,13.7377777777778,6,0.6215,0.27639735888752626,0.11283874925455942,0.29006123918969107
AH17E146,øEnC15,13.9877777777778,6,0.6391666666666667,0.2846959196522962,0.11622662250008722,0.2987700446160831
AH17E146,øEnC15,14.2377777777778,6,0.655,0.29211573049050266,0.11925574759035026,0.30655665855098346
AH17E146,øEnC15,14.4877777777778,6,0.6705,0.3002277468855935,0.12256746441586093,0.31506969766741233
AH17E146,øEnC15,14.7377777777778,6,0.6841666666666667,0.3081593202657785,0.12580551568901016,0.3233933734530288
AH17E146,øEnC15,14.9877777777778,6,0.6966666666666667,0.31403099634696363,0.12820261741131153,0.3295553195985492
AH17E146,øEnC15,15.2377777777778,6,0.7073333333333334,0.31877745633382965,0.1301403515867047,0.33453642387210664
AH17E146,øEnC15,15.4877777777778,6,0.7161666666666666,0.3240650654832555,0.1322990089825989,0.3400854293633542
AH17E146,øEnC15,15.7377777777778,6,0.7251666666666666,0.3279630568626086,0.1338903572994627,0.3441761204408547
AH17E146,øEnC15,15.9877777777778,6,0.7336666666666667,0.3314933885715772,0.13533160918441947,0.34788097635690124
AH17E146,øEnC15,16.2377777777778,6,0.7426666666666667,0.33490575788819554,0.13672470312436025,0.351462038334248
AH17E146,øEnC15,16.4877777777778,6,0.7526666666666666,0.33817490543602824,0.13805932702203708,0.35489279828302217
AH17E146,øEnC15,16.7377777777778,6,0.762,0.3397404891972695,0.13869847391614182,0.3565357776793112
AH17E146,øEnC15,16.9877777777778,6,0.771,0.3413854126936299,0.13937001112147476,0.35826201902129406
AH17E146,øEnC15,17.2377777777778,6,0.7796666666666666,0.343410929742585,0.14019692499401612,0.36038766880168455
AH17E146,øEnC15,17.4877777777778,6,0.7873333333333333,0.34548439424475696,0.1410434133323653,0.36256363634832295
AH17E146,øEnC15,17.7377777777778,6,0.7945,0.347643351727025,0.1419248040336854,0.36482932327523515
AH17E146,øEnC15,17.9877777777778,6,0.8008333333333333,0.3492262399457788,0.14257101544298703,0.36649046258596685
AH17E146,øEnC15,18.2377777777778,6,0.8066666666666666,0.3499992380944088,0.14288659061569697,0.36730167439271283
AH17E146,øEnC15,18.4877777777778,6,0.8121666666666667,0.3490893390905352,0.1425151259028708,0.366346793949342
AH17E146,øEnC15,18.7377777777778,6,0.8168333333333333,0.34751369277579075,0.14187187098850068,0.36469325455077833
AH17E146,øEnC15,18.9877777777778,6,0.8218333333333333,0.345989258022076,0.14124952310637293,0.36309345838953405
AH17E146,øEnC15,19.2377777777778,6,0.8268333333333333,0.3440490759567109,0.140457447094999,0.36105736218225293
AH17E146,øEnC15,19.4877777777778,6,0.831,0.34142934847490775,0.13938794782907166,0.35830812679603374
AH17E146,øEnC15,19.7377777777778,6,0.8356666666666667,0.3388183387401967,0.13832200756849136,0.3555680401243126
AH17E146,øEnC15,19.9877777777778,6,0.8391666666666666,0.3363042769080801,0.13729564612340933,0.3529296940367873
AH17E146,øEnC15,20.2377777777778,6,0.8421666666666667,0.33331751629139844,0.13607630620762423,0.3497952809978038
AH17E146,øEnC15,20.4877777777778,6,0.845,0.33053592845559165,0.13494072772888105,0.34687618358740707
AH17E146,øEnC15,20.7377777777778,6,0.8476666666666666,0.3275586461485434,0.1337252573168003,0.3437517174243589
AH17E146,øEnC15,20.9877777777778,6,0.8486666666666667,0.3251994259937534,0.13276210972177938,0.3412758677115613
AH17E146,øEnC15,21.2375,6,0.8513333333333333,0.3230954451345092,0.13190316313282424,0.3390678752122115
AH17E146,øEnC15,21.4877777777778,6,0.8528333333333333,0.32175295906435214,0.13135509548971108,0.33765902248412477
AH17E146,øEnC15,21.7377777777778,6,0.8535,0.320089831141197,0.13067612635826026,0.33591367676785955
AH17E146,øEnC15,21.9877777777778,6,0.8551666666666666,0.319178581152725,0.13030411010828136,0.3349573785531022
AH17E146,øEnC15,22.2377777777778,6,0.8563333333333333,0.318055760310463,0.12984572041893072,0.3337790503440145
AH17E146,øEnC15,22.4877777777778,6,0.8578333333333333,0.3172124944996124,0.12950145859324433,0.33289409714820206
AH17E146,øEnC15,22.7377777777778,6,0.8584999999999999,0.31603718135687764,0.12902163901196315,0.331660681648178
AH17E146,øEnC15,22.9877777777778,6,0.8593333333333333,0.3152082909231079,0.1286832459093948,0.33079081448541126
AH17E146,øEnC15,23.2377777777778,6,0.86,0.3139471293068309,0.12816837883555107,0.32946730653762135
AH17E146,øEnC15,23.4877777777778,6,0.8608333333333333,0.313721160693165,0.1280761275353235,0.3292301670209425
AH17E146,øEnC15,23.7377777777778,6,0.862,0.313628442587722,0.12803827552728134,0.32913286533662695
AH17E146,øEnC15,23.9877777777778,6,0.8628333333333333,0.3131008889586018,0.127822902660065,0.3285792317562717
AH17E146,øEnC15,NA,6,0.8625,0.3133514001883509,0.12792517344135207,0.3288421271689646
