phage,combination,time,N,OD600,sd,se,ci
CPO093,CPO093,12.7377777777778,2,1.3479999999999999,0.09616652224137039,0.06799999999999994,0.8640219220598783
CPO093,CPO093,12.9877777777778,2,1.357,0.0947523086789973,0.06699999999999995,0.8513157173237037
CPO093,CPO093,13.2377777777778,2,1.366,0.09475230867899745,0.06700000000000005,0.8513157173237049
CPO093,CPO093,13.4877777777778,2,1.3745,0.09404520189781083,0.0665,0.8449626149556171
CPO093,CPO093,13.7377777777778,2,1.3835,0.09404520189781083,0.0665,0.8449626149556171
CPO093,CPO093,13.9877777777778,2,1.3915000000000002,0.09263098833543773,0.0655,0.8322564102194424
CPO093,CPO093,14.2377777777778,2,1.399,0.0919238815542511,0.06499999999999995,0.8259033078513544
CPO093,CPO093,14.4877777777778,2,1.4060000000000001,0.090509667991878,0.06399999999999993,0.8131971031151795
CPO093,CPO093,14.7377777777778,2,1.413,0.08909545442950491,0.06299999999999994,0.8004908983790049
CPO093,CPO093,14.9877777777778,2,1.419,0.08768124086713197,0.06200000000000005,0.7877846936428315
CPO093,CPO093,15.2377777777778,2,1.4264999999999999,0.08697413408594534,0.06149999999999999,0.7814315912747435
CPO093,CPO093,15.4877777777778,2,1.432,0.08626702730475887,0.06100000000000005,0.7750784889066569
CPO093,CPO093,15.7377777777778,2,1.4385,0.08414570696119915,0.05949999999999999,0.756019181802394
CPO093,CPO093,15.9877777777778,2,1.4435,0.08273149339882606,0.058499999999999996,0.7433129770662195
CPO093,CPO093,16.2377777777778,2,1.4489999999999998,0.08202438661763943,0.05799999999999994,0.7369598746981314
CPO093,CPO093,16.4877777777778,2,1.454,0.08061017305526634,0.05699999999999994,0.7242536699619567
CPO093,CPO093,16.7377777777778,2,1.4585,0.07848885271170676,0.05549999999999999,0.7051943628576952
CPO093,CPO093,16.9877777777778,2,1.4635,0.07707463914933367,0.05449999999999999,0.6924881581215206
CPO093,CPO093,17.2377777777778,2,1.4689999999999999,0.07636753236814704,0.05399999999999993,0.6861350557534325
CPO093,CPO093,17.4877777777778,2,1.4725000000000001,0.07566042558696058,0.05349999999999999,0.679781953385346
CPO093,CPO093,17.7377777777778,2,1.4765,0.07424621202458748,0.052499999999999984,0.6670757486491712
CPO093,CPO093,17.9877777777778,2,1.4805000000000001,0.07283199846221437,0.05149999999999998,0.6543695439129964
CPO093,CPO093,18.2377777777778,2,1.484,0.07212489168102776,0.050999999999999934,0.6480164415449085
CPO093,CPO093,18.4877777777778,2,1.4885,0.07141778489984128,0.05049999999999998,0.6416633391768217
CPO093,CPO093,18.7377777777778,2,1.492,0.07071067811865482,0.050000000000000044,0.6353102368087352
CPO093,CPO093,18.9877777777778,2,1.495,0.06929646455628172,0.04900000000000004,0.6226040320725604
CPO093,CPO093,19.2377777777778,2,1.498,0.06788225099390863,0.04800000000000004,0.6098978273363858
CPO093,CPO093,19.4877777777778,2,1.5015,0.067175144212722,0.04749999999999999,0.6035447249682977
CPO093,CPO093,19.7377777777778,2,1.504,0.06646803743153537,0.04699999999999993,0.5971916226002096
CPO093,CPO093,19.9877777777778,2,1.5070000000000001,0.06646803743153552,0.047000000000000035,0.597191622600211
CPO093,CPO093,20.2377777777778,2,1.51,0.06505382386916243,0.04600000000000004,0.5844854178640364
CPO093,CPO093,20.4877777777778,2,1.512,0.06505382386916243,0.04600000000000004,0.5844854178640364
CPO093,CPO093,20.7377777777778,2,1.5154999999999998,0.0643467170879758,0.045499999999999985,0.5781323154959483
CPO093,CPO093,20.9877777777778,2,1.518,0.06363961030678918,0.04499999999999993,0.5717792131278603
CPO093,CPO093,21.2377777777778,2,1.5195,0.0629325035256027,0.04449999999999998,0.5654261107597736
CPO093,CPO093,21.4877777777778,2,1.522,0.06222539674441624,0.04400000000000004,0.5590730083916869
CPO093,CPO093,21.7377777777778,2,1.5245,0.0629325035256027,0.04449999999999998,0.5654261107597736
CPO093,CPO093,21.9877777777778,2,1.5270000000000001,0.06222539674441608,0.04399999999999992,0.5590730083916855
CPO093,CPO093,22.2377777777778,2,1.529,0.06081118318204314,0.04300000000000004,0.5463668036555123
CPO093,CPO093,22.4877777777778,2,1.5314999999999999,0.06151828996322961,0.04349999999999998,0.5527199060235989
CPO093,CPO093,22.7377777777778,2,1.5325,0.060104076400856514,0.04249999999999998,0.5400137012874242
CPO093,CPO093,22.9877777777778,2,1.5350000000000001,0.06081118318204314,0.04300000000000004,0.5463668036555123
CPO093,CPO093,23.2377777777778,2,1.5365,0.060104076400856514,0.04249999999999998,0.5400137012874242
CPO093,CPO093,23.4877777777778,2,1.5385,0.05868986283848342,0.041499999999999974,0.5273074965512494
CPO093,CPO093,23.7377777777778,2,1.54,0.059396969619670045,0.04200000000000004,0.5336605989193376
CPO093,CPO093,23.9877777777778,2,1.5425,0.05868986283848358,0.04150000000000009,0.5273074965512509
CPO093,CPO093,NA,2,1.5434999999999999,0.05868986283848342,0.041499999999999974,0.5273074965512494
CPO093,EnC15_R1,0.237777777777778,3,0.10066666666666667,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
CPO093,EnC15_R1,0.487777777777778,3,0.10466666666666666,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
CPO093,EnC15_R1,0.737777777777778,3,0.11233333333333334,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
CPO093,EnC15_R1,0.987777777777778,3,0.122,0.0017320508075688787,0.0010000000000000009,0.004302652729749465
CPO093,EnC15_R1,1.23777777777778,3,0.1376666666666667,0.0032145502536643214,0.001855921454276676,0.007985385511444131
CPO093,EnC15_R1,1.48777777777778,3,0.16066666666666668,0.005131601439446889,0.0029627314724385324,0.012747604657402295
CPO093,EnC15_R1,1.73777777777778,3,0.19666666666666666,0.007505553499465128,0.00433333333333333,0.018644828495580985
CPO093,EnC15_R1,1.98777777777778,3,0.253,0.015524174696260037,0.00896288643983251,0.03856418780677979
CPO093,EnC15_R1,2.23777777777778,3,0.3576666666666667,0.034239353576452546,0.019768100004243654,0.08505526944521931
CPO093,EnC15_R1,2.48777777777778,3,0.5073333333333333,0.04285246006162699,0.02474087935201803,0.10645141208036248
CPO093,EnC15_R1,2.73777777777778,3,0.649,0.04422668877499194,0.0255342906696074,0.10986518545180249
CPO093,EnC15_R1,2.98777777777778,3,0.7773333333333333,0.0440492149003059,0.025431826080283288,0.10942431590684444
CPO093,EnC15_R1,3.23777777777778,3,0.8866666666666667,0.04202776859807497,0.024264743513537888,0.10440276491519435
CPO093,EnC15_R1,3.48777777777778,3,0.9703333333333333,0.036226141573915044,0.020915172589401346,0.08999072443496882
CPO093,EnC15_R1,3.73777777777778,3,1.0306666666666666,0.032192131543800254,0.01858613581260092,0.07996968798958158
CPO093,EnC15_R1,3.98777777777778,3,1.075,0.028213471959331795,0.01628905563049417,0.07008614967358659
CPO093,EnC15_R1,4.23777777777778,3,1.1083333333333334,0.02557994005726619,0.014768585277917128,0.06354409376056784
CPO093,EnC15_R1,4.48777777777778,3,1.1393333333333333,0.026576932353703498,0.01534419904864519,0.06602075992247232
CPO093,EnC15_R1,4.73777777777778,3,1.1683333333333332,0.023501772982763063,0.01356875495803173,0.05838164055947676
CPO093,EnC15_R1,4.98777777777778,3,1.197,0.022068076490713937,0.012741009902410944,0.05482014103637337
CPO093,EnC15_R1,5.23777777777778,3,1.2243333333333333,0.019553345834750022,0.011289129481250774,0.04857320377899877
CPO093,EnC15_R1,5.48777777777778,3,1.2493333333333334,0.016165807537309534,0.009333333333333341,0.04015809214432835
CPO093,EnC15_R1,5.73777777777778,3,1.2706666666666666,0.014640127503998563,0.008452481555404014,0.03636809283751606
CPO093,EnC15_R1,5.98777777777778,3,1.2903333333333333,0.014843629385474845,0.008569973421454942,0.03687361953570344
CPO093,EnC15_R1,6.23777777777778,3,1.31,0.01442220510185597,0.008326663997864539,0.03582674358011843
CPO093,EnC15_R1,6.48777777777778,3,1.328,0.013453624047073738,0.007767453465154045,0.03342065485504697
CPO093,EnC15_R1,6.73777777777778,3,1.344,0.013228756555323006,0.0076376261582597645,0.03286205303864227
CPO093,EnC15_R1,6.98777777777778,3,1.36,0.012288205727444455,0.007094598884597558,0.03052559525729117
CPO093,EnC15_R1,7.23777777777778,3,1.3743333333333334,0.01171893055416464,0.006765927710061486,0.029111437330983578
CPO093,EnC15_R1,7.48777777777778,3,1.3873333333333333,0.010785793124908943,0.006227180564089794,0.026793395452723745
CPO093,EnC15_R1,7.73777777777778,3,1.4,0.010440306508910624,0.0060277137733417505,0.025935159121017314
CPO093,EnC15_R1,7.98777777777778,3,1.412,0.010440306508910624,0.0060277137733417505,0.025935159121017314
CPO093,EnC15_R1,8.23777777777778,3,1.4223333333333334,0.009865765724632504,0.00569600249687836,0.024507920691853428
CPO093,EnC15_R1,8.48777777777778,3,1.4326666666666668,0.010115993936995658,0.005840471822645066,0.025129522030728605
CPO093,EnC15_R1,8.73777777777778,3,1.442,0.010392304845413272,0.006000000000000005,0.025815916378496794
CPO093,EnC15_R1,8.98777777777778,3,1.4516666666666667,0.010115993936995717,0.0058404718226450995,0.02512952203072875
CPO093,EnC15_R1,9.23777777777778,3,1.4596666666666667,0.010115993936995717,0.0058404718226450995,0.02512952203072875
CPO093,EnC15_R1,9.48777777777778,3,1.468,0.00953939201416943,0.005507570547286087,0.02369716344956822
CPO093,EnC15_R1,9.73777777777778,3,1.4753333333333334,0.009865765724632504,0.00569600249687836,0.024507920691853428
CPO093,EnC15_R1,9.98777777777778,3,1.4826666666666668,0.009291573243177642,0.005364492313143736,0.0230815474948679
CPO093,EnC15_R1,10.2377777777778,3,1.4886666666666668,0.009291573243177642,0.005364492313143736,0.0230815474948679
CPO093,EnC15_R1,10.4877777777778,3,1.4946666666666666,0.009451631252505225,0.005456901847914972,0.02347915363190624
CPO093,EnC15_R1,10.7377777777778,3,1.5016666666666667,0.0094516312525051,0.0054569018479149,0.023479153631905926
CPO093,EnC15_R1,10.9877777777778,3,1.5093333333333334,0.008326663997864537,0.004807401700618656,0.020684580050169068
CPO093,EnC15_R1,11.2377777777778,3,1.5143333333333333,0.009073771725877434,0.005238744548500552,0.022540498532066015
CPO093,EnC15_R1,11.4877777777778,3,1.52,0.008888194417315535,0.005131601439446853,0.022079498941422273
CPO093,EnC15_R1,11.7377777777778,3,1.525,0.00888819441731566,0.005131601439446925,0.022079498941422582
CPO093,EnC15_R1,11.9877777777778,3,1.5293333333333334,0.008326663997864537,0.004807401700618656,0.020684580050169068
CPO093,EnC15_R1,12.2377777777778,3,1.533,0.00888819441731566,0.005131601439446925,0.022079498941422582
CPO093,EnC15_R1,12.4877777777778,3,1.5356666666666667,0.008736894948054066,0.0050442486501404964,0.021703650224062045
CPO093,EnC15_R1,12.7377777777778,3,1.5396666666666667,0.008736894948054066,0.0050442486501404964,0.021703650224062045
CPO093,EnC15_R1,12.9877777777778,3,1.5426666666666666,0.00873689494805416,0.005044248650140551,0.02170365022406228
CPO093,EnC15_R1,13.2377777777778,3,1.5456666666666667,0.008736894948054066,0.0050442486501404964,0.021703650224062045
CPO093,EnC15_R1,13.4877777777778,3,1.548,0.00818535277187247,0.0047258156262526205,0.0203335435045885
CPO093,EnC15_R1,13.7377777777778,3,1.5503333333333333,0.008621678104251776,0.004977728174356066,0.021417435717343933
CPO093,EnC15_R1,13.9877777777778,3,1.5526666666666666,0.008082903768654767,0.0046666666666666705,0.020079046072164174
CPO093,EnC15_R1,14.2377777777778,3,1.5543333333333333,0.008020806277010645,0.0046308146631499365,0.019924787351365908
CPO093,EnC15_R1,14.4877777777778,3,1.5563333333333333,0.007637626158259692,0.004409585518440961,0.018972915167983696
CPO093,EnC15_R1,14.7377777777778,3,1.558,0.00854400374531759,0.004932882862316282,0.02122448191307949
CPO093,EnC15_R1,14.9877777777778,3,1.5593333333333332,0.008020806277010654,0.004630814663149942,0.019924787351365932
CPO093,EnC15_R1,15.2377777777778,3,1.5606666666666666,0.008504900548115334,0.004910306620885384,0.02112734418625935
CPO093,EnC15_R1,15.4877777777778,3,1.5623333333333334,0.008504900548115334,0.004910306620885384,0.02112734418625935
CPO093,EnC15_R1,15.7377777777778,3,1.5636666666666668,0.008020806277010654,0.004630814663149942,0.019924787351365932
CPO093,EnC15_R1,15.9877777777778,3,1.565,0.00854400374531759,0.004932882862316282,0.02122448191307949
CPO093,EnC15_R1,16.2377777777778,3,1.566,0.008544003745317486,0.0049328828623162214,0.02122448191307923
CPO093,EnC15_R1,16.4877777777778,3,1.567,0.00854400374531759,0.004932882862316282,0.02122448191307949
CPO093,EnC15_R1,16.7377777777778,3,1.5676666666666668,0.008621678104251657,0.0049777281743559965,0.021417435717343634
CPO093,EnC15_R1,16.9877777777778,3,1.569,0.00818535277187247,0.0047258156262526205,0.0203335435045885
CPO093,EnC15_R1,17.2377777777778,3,1.5696666666666665,0.008326663997864537,0.004807401700618656,0.020684580050169068
CPO093,EnC15_R1,17.4877777777778,3,1.5706666666666667,0.00929157324317756,0.005364492313143689,0.0230815474948677
CPO093,EnC15_R1,17.7377777777778,3,1.571,0.008888194417315535,0.005131601439446853,0.022079498941422273
CPO093,EnC15_R1,17.9877777777778,3,1.572,0.00888819441731566,0.005131601439446925,0.022079498941422582
CPO093,EnC15_R1,18.2377777777778,3,1.573,0.008888194417315535,0.005131601439446853,0.022079498941422273
CPO093,EnC15_R1,18.4877777777778,3,1.574,0.00888819441731566,0.005131601439446925,0.022079498941422582
CPO093,EnC15_R1,18.7377777777778,3,1.5743333333333334,0.00873689494805416,0.005044248650140551,0.02170365022406228
CPO093,EnC15_R1,18.9877777777778,3,1.5753333333333333,0.008736894948054066,0.0050442486501404964,0.021703650224062045
CPO093,EnC15_R1,19.2377777777778,3,1.5763333333333334,0.00873689494805416,0.005044248650140551,0.02170365022406228
CPO093,EnC15_R1,19.4877777777778,3,1.5773333333333333,0.008736894948054066,0.0050442486501404964,0.021703650224062045
CPO093,EnC15_R1,19.7377777777778,3,1.578,0.008185352771872444,0.004725815626252606,0.020333543504588436
CPO093,EnC15_R1,19.9877777777778,3,1.579,0.00818535277187247,0.0047258156262526205,0.0203335435045885
CPO093,EnC15_R1,20.2377777777778,3,1.58,0.00888819441731566,0.005131601439446925,0.022079498941422582
CPO093,EnC15_R1,20.4877777777778,3,1.581,0.00818535277187247,0.0047258156262526205,0.0203335435045885
CPO093,EnC15_R1,20.7377777777778,3,1.5823333333333334,0.008082903768654767,0.0046666666666666705,0.020079046072164174
CPO093,EnC15_R1,20.9877777777778,3,1.5826666666666667,0.008621678104251776,0.004977728174356066,0.021417435717343933
CPO093,EnC15_R1,21.2377777777778,3,1.5833333333333335,0.008082903768654767,0.0046666666666666705,0.020079046072164174
CPO093,EnC15_R1,21.4877777777778,3,1.584,0.008185352771872444,0.004725815626252606,0.020333543504588436
CPO093,EnC15_R1,21.7377777777778,3,1.5843333333333334,0.008082903768654767,0.0046666666666666705,0.020079046072164174
CPO093,EnC15_R1,21.9877777777778,3,1.5856666666666668,0.008621678104251657,0.0049777281743559965,0.021417435717343634
CPO093,EnC15_R1,22.2377777777778,3,1.586,0.008544003745317486,0.0049328828623162214,0.02122448191307923
CPO093,EnC15_R1,22.4877777777778,3,1.5863333333333334,0.00873689494805416,0.005044248650140551,0.02170365022406228
CPO093,EnC15_R1,22.7377777777778,3,1.5873333333333333,0.008736894948054066,0.0050442486501404964,0.021703650224062045
CPO093,EnC15_R1,22.9877777777778,3,1.588,0.008185352771872444,0.004725815626252606,0.020333543504588436
CPO093,EnC15_R1,23.2377777777778,3,1.588,0.008185352771872444,0.004725815626252606,0.020333543504588436
CPO093,EnC15_R1,23.4877777777778,3,1.589,0.00818535277187247,0.0047258156262526205,0.0203335435045885
CPO093,EnC15_R1,23.7377777777778,3,1.5893333333333333,0.008736894948054066,0.0050442486501404964,0.021703650224062045
CPO093,EnC15_R1,23.9877777777778,3,1.5896666666666666,0.008326663997864537,0.004807401700618656,0.020684580050169068
CPO093,EnC15_R1,NA,3,1.5896666666666666,0.008326663997864537,0.004807401700618656,0.020684580050169068
CPO093,EnC15_R2,0.237777777777778,3,0.09833333333333334,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
CPO093,EnC15_R2,0.487777777777778,3,0.101,0,0,0
CPO093,EnC15_R2,0.737777777777778,3,0.107,0,0,0
CPO093,EnC15_R2,0.987777777777778,3,0.11433333333333334,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
CPO093,EnC15_R2,1.23777777777778,3,0.126,0,0,0
CPO093,EnC15_R2,1.48777777777778,3,0.14266666666666666,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
CPO093,EnC15_R2,1.73777777777778,3,0.16833333333333333,0.001527525231651948,8.819171036881976e-4,0.0037945830335967628
CPO093,EnC15_R2,1.98777777777778,3,0.21166666666666667,0.005507570547286107,0.0031797973380564885,0.013681563696638822
CPO093,EnC15_R2,2.23777777777778,3,0.29633333333333334,0.013650396819628858,0.007881060278357933,0.033909465519996816
CPO093,EnC15_R2,2.48777777777778,3,0.44966666666666666,0.021126602503321087,0.012197449642354653,0.052481389999658845
CPO093,EnC15_R2,2.73777777777778,3,0.609,0.020663978319771844,0.011930353445448865,0.05133216781893646
CPO093,EnC15_R2,2.98777777777778,3,0.743,0.016370705543744916,0.009451631252505227,0.04066708700917694
CPO093,EnC15_R2,3.23777777777778,3,0.8553333333333333,0.01692138686199609,0.00976956725983524,0.042035055239001064
CPO093,EnC15_R2,3.48777777777778,3,0.9516666666666667,0.014571661996262942,0.00841295297608265,0.036198015087795875
CPO093,EnC15_R2,3.73777777777778,3,1.0253333333333332,0.012741009902411003,0.00735602549690468,0.03165042318436356
CPO093,EnC15_R2,3.98777777777778,3,1.0786666666666667,0.011590225767142547,0.006691619966628286,0.0287917169158592
CPO093,EnC15_R2,4.23777777777778,3,1.1176666666666668,0.01159022576714242,0.0066916199666282134,0.028791716915858887
CPO093,EnC15_R2,4.48777777777778,3,1.1476666666666666,0.009865765724632504,0.00569600249687836,0.024507920691853428
CPO093,EnC15_R2,4.73777777777778,3,1.172,0.0095393920141695,0.005507570547286127,0.02369716344956839
CPO093,EnC15_R2,4.98777777777778,3,1.196,0.008717797887081356,0.005033222956847171,0.021656210494716138
CPO093,EnC15_R2,5.23777777777778,3,1.2173333333333334,0.007571877794400371,0.004371625682868005,0.018809587177834878
CPO093,EnC15_R2,5.48777777777778,3,1.2386666666666666,0.008326663997864537,0.004807401700618656,0.020684580050169068
CPO093,EnC15_R2,5.73777777777778,3,1.2556666666666667,0.00737111479583202,0.00425571511160125,0.018310864241967154
CPO093,EnC15_R2,5.98777777777778,3,1.2716666666666667,0.006658328118479338,0.0038441875315569007,0.016540203976322145
CPO093,EnC15_R2,6.23777777777778,3,1.2836666666666667,0.007637626158259789,0.004409585518441016,0.018972915167983936
CPO093,EnC15_R2,6.48777777777778,3,1.2963333333333333,0.00873689494805416,0.005044248650140551,0.02170365022406228
CPO093,EnC15_R2,6.73777777777778,3,1.3073333333333332,0.007094598884597583,0.004096068575814834,0.017623960638970686
CPO093,EnC15_R2,6.98777777777778,3,1.32,0.008544003745317486,0.0049328828623162214,0.02122448191307923
CPO093,EnC15_R2,7.23777777777778,3,1.3306666666666667,0.008020806277010645,0.0046308146631499365,0.019924787351365908
CPO093,EnC15_R2,7.48777777777778,3,1.3426666666666667,0.008504900548115334,0.004910306620885384,0.02112734418625935
CPO093,EnC15_R2,7.73777777777778,3,1.352,0.007000000000000006,0.0040414518843273845,0.01738896398225233
CPO093,EnC15_R2,7.98777777777778,3,1.3636666666666666,0.007023769168568499,0.004055175020198817,0.01744800987027027
CPO093,EnC15_R2,8.23777777777778,3,1.3746666666666667,0.007023769168568383,0.00405517502019875,0.01744800987026998
CPO093,EnC15_R2,8.48777777777778,3,1.382,0.007000000000000006,0.0040414518843273845,0.01738896398225233
CPO093,EnC15_R2,8.73777777777778,3,1.3933333333333333,0.00650640709864766,0.0037564758898615187,0.016162811241750702
CPO093,EnC15_R2,8.98777777777778,3,1.402,0.007000000000000006,0.0040414518843273845,0.01738896398225233
CPO093,EnC15_R2,9.23777777777778,3,1.4116666666666666,0.007023769168568499,0.004055175020198817,0.01744800987027027
CPO093,EnC15_R2,9.48777777777778,3,1.4193333333333333,0.00650640709864766,0.0037564758898615187,0.016162811241750702
CPO093,EnC15_R2,9.73777777777778,3,1.428,0.005567764362829968,0.003214550253664287,0.01383109342384547
CPO093,EnC15_R2,9.98777777777778,3,1.4353333333333333,0.005507570547286161,0.0031797973380565197,0.013681563696638957
CPO093,EnC15_R2,10.2377777777778,3,1.4433333333333334,0.005507570547286161,0.0031797973380565197,0.013681563696638957
CPO093,EnC15_R2,10.4877777777778,3,1.4496666666666667,0.005507570547286161,0.0031797973380565197,0.013681563696638957
CPO093,EnC15_R2,10.7377777777778,3,1.4566666666666668,0.005507570547286053,0.0031797973380564572,0.013681563696638688
CPO093,EnC15_R2,10.9877777777778,3,1.4633333333333334,0.0050332229568471705,0.002905932629027118,0.01250321895875156
CPO093,EnC15_R2,11.2377777777778,3,1.4696666666666667,0.004509249752822841,0.002603416558635521,0.011201597362688075
CPO093,EnC15_R2,11.4877777777778,3,1.476,0.0040000000000000036,0.0023094010767585054,0.009936550847001329
CPO093,EnC15_R2,11.7377777777778,3,1.4816666666666667,0.004509249752822841,0.002603416558635521,0.011201597362688075
CPO093,EnC15_R2,11.9877777777778,3,1.4876666666666667,0.0050332229568471705,0.002905932629027118,0.01250321895875156
CPO093,EnC15_R2,12.2377777777778,3,1.493,0.0055677643628300865,0.0032145502536643556,0.013831093423845765
CPO093,EnC15_R2,12.4877777777778,3,1.4989999999999999,0.005567764362829968,0.003214550253664287,0.01383109342384547
CPO093,EnC15_R2,12.7377777777778,3,1.5043333333333333,0.005131601439446903,0.0029627314724385407,0.01274760465740233
CPO093,EnC15_R2,12.9877777777778,3,1.509,0.005567764362829968,0.003214550253664287,0.01383109342384547
CPO093,EnC15_R2,13.2377777777778,3,1.514,0.004582575694955795,0.002645751311064565,0.011383749100790168
CPO093,EnC15_R2,13.4877777777778,3,1.517,0.0045825756949558925,0.002645751311064621,0.01138374910079041
CPO093,EnC15_R2,13.7377777777778,3,1.52,0.0040000000000000036,0.0023094010767585054,0.009936550847001329
CPO093,EnC15_R2,13.9877777777778,3,1.5233333333333332,0.003511884584284197,0.002027587510099378,0.008724004935135003
CPO093,EnC15_R2,14.2377777777778,3,1.5266666666666666,0.003055050463303896,0.0017638342073763953,0.0075891660671935255
CPO093,EnC15_R2,14.4877777777778,3,1.529,0.0030000000000000027,0.001732050807568879,0.007452413135250997
CPO093,EnC15_R2,14.7377777777778,3,1.532,0.0030000000000000027,0.001732050807568879,0.007452413135250997
CPO093,EnC15_R2,14.9877777777778,3,1.5346666666666666,0.0025166114784235267,0.0014529663145135252,0.006251609479375635
CPO093,EnC15_R2,15.2377777777778,3,1.5373333333333332,0.0020816659994661525,0.0012018504251546747,0.005171145012542312
CPO093,EnC15_R2,15.4877777777778,3,1.5393333333333332,0.0020816659994661525,0.0012018504251546747,0.005171145012542312
CPO093,EnC15_R2,15.7377777777778,3,1.542,0.0017320508075688147,9.99999999999964e-4,0.004302652729749307
CPO093,EnC15_R2,15.9877777777778,3,1.5433333333333334,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
CPO093,EnC15_R2,16.2377777777778,3,1.546,0.0017320508075688147,9.99999999999964e-4,0.004302652729749307
CPO093,EnC15_R2,16.4877777777778,3,1.548,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
CPO093,EnC15_R2,16.7377777777778,3,1.55,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
CPO093,EnC15_R2,16.9877777777778,3,1.5516666666666667,5.773502691896904e-4,3.333333333333707e-4,0.0014342175765833147
CPO093,EnC15_R2,17.2377777777778,3,1.553,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
CPO093,EnC15_R2,17.4877777777778,3,1.5546666666666666,0.0015275252316519965,8.819171036882257e-4,0.0037945830335968838
CPO093,EnC15_R2,17.7377777777778,3,1.5566666666666666,0.0015275252316519965,8.819171036882257e-4,0.0037945830335968838
CPO093,EnC15_R2,17.9877777777778,3,1.5576666666666668,0.0015275252316518995,8.819171036881697e-4,0.0037945830335966426
CPO093,EnC15_R2,18.2377777777778,3,1.5596666666666665,0.0023094010767585054,0.0013333333333333348,0.005736870306332622
CPO093,EnC15_R2,18.4877777777778,3,1.5603333333333333,0.0028867513459481953,0.0016666666666667052,0.007171087882915935
CPO093,EnC15_R2,18.7377777777778,3,1.562,0.002645751311064635,0.0015275252316519724,0.006572410607728538
CPO093,EnC15_R2,18.9877777777778,3,1.5626666666666666,0.0032145502536643444,0.0018559214542766891,0.007985385511444188
CPO093,EnC15_R2,19.2377777777778,3,1.5636666666666668,0.0032145502536642984,0.0018559214542766625,0.007985385511444072
CPO093,EnC15_R2,19.4877777777778,3,1.5646666666666667,0.0032145502536643444,0.0018559214542766891,0.007985385511444188
CPO093,EnC15_R2,19.7377777777778,3,1.565,0.003605551275464054,0.0020816659994661703,0.00895668589502976
CPO093,EnC15_R2,19.9877777777778,3,1.566,0.003605551275463931,0.002081665999466099,0.008956685895029454
CPO093,EnC15_R2,20.2377777777778,3,1.5666666666666667,0.0032145502536643444,0.0018559214542766891,0.007985385511444188
CPO093,EnC15_R2,20.4877777777778,3,1.5676666666666668,0.0032145502536642984,0.0018559214542766625,0.007985385511444072
CPO093,EnC15_R2,20.7377777777778,3,1.5683333333333334,0.003055050463303896,0.0017638342073763953,0.0075891660671935255
CPO093,EnC15_R2,20.9877777777778,3,1.5686666666666667,0.0032145502536643444,0.0018559214542766891,0.007985385511444188
CPO093,EnC15_R2,21.2377777777778,3,1.57,0.003605551275463931,0.002081665999466099,0.008956685895029454
CPO093,EnC15_R2,21.4877777777778,3,1.5706666666666667,0.0032145502536643444,0.0018559214542766891,0.007985385511444188
CPO093,EnC15_R2,21.7377777777778,3,1.5706666666666667,0.0032145502536643444,0.0018559214542766891,0.007985385511444188
CPO093,EnC15_R2,21.9877777777778,3,1.5723333333333334,0.004041451884327375,0.0023333333333333305,0.010039523036082066
CPO093,EnC15_R2,22.2377777777778,3,1.573,0.003605551275464054,0.0020816659994661703,0.00895668589502976
CPO093,EnC15_R2,22.4877777777778,3,1.5736666666666668,0.003511884584284197,0.002027587510099378,0.008724004935135003
CPO093,EnC15_R2,22.7377777777778,3,1.5753333333333333,0.004041451884327393,0.002333333333333341,0.010039523036082111
CPO093,EnC15_R2,22.9877777777778,3,1.5763333333333334,0.004041451884327375,0.0023333333333333305,0.010039523036082066
CPO093,EnC15_R2,23.2377777777778,3,1.5763333333333334,0.004041451884327375,0.0023333333333333305,0.010039523036082066
CPO093,EnC15_R2,23.4877777777778,3,1.578,0.0040000000000000036,0.0023094010767585054,0.009936550847001329
CPO093,EnC15_R2,23.7377777777778,3,1.579,0.0040000000000000036,0.0023094010767585054,0.009936550847001329
CPO093,EnC15_R2,23.9877777777778,3,1.5796666666666668,0.004041451884327393,0.002333333333333341,0.010039523036082111
CPO093,EnC15_R2,NA,3,1.5806666666666667,0.004041451884327375,0.0023333333333333305,0.010039523036082066
CPO093,EnC15_R5,0.237777777777778,3,0.10566666666666666,0.0037859388972001857,0.0021858128414340024,0.009404793588917439
CPO093,EnC15_R5,0.487777777777778,3,0.11033333333333334,0.004932882862316252,0.00284800124843918,0.012253960345926714
CPO093,EnC15_R5,0.737777777777778,3,0.11933333333333333,0.005859465277082313,0.0033829638550307386,0.01455571866549177
CPO093,EnC15_R5,0.987777777777778,3,0.132,0.007810249675906645,0.004509249752822889,0.019401735758105488
CPO093,EnC15_R5,1.23777777777778,3,0.151,0.01044030650891056,0.006027713773341714,0.025935159121017154
