combination,host,time,N,OD600,sd,se,ci
Cocktail,CPO093,14.2377777777778,12,0.9691666666666666,0.5235153611245169,0.151125867335072,0.3326257913104712
Cocktail,CPO093,14.4877777777778,12,0.976,0.5260053577328242,0.15184466744111574,0.3342078596769458
Cocktail,CPO093,14.7377777777778,12,0.9824999999999999,0.528802162696719,0.1526520354905035,0.3359848647723804
Cocktail,CPO093,14.9877777777778,12,0.9884999999999999,0.531321594106278,0.15337933269176035,0.3375856351193229
Cocktail,CPO093,15.2377777777778,12,0.994,0.5333434847518742,0.15396300224601384,0.3388702831466321
Cocktail,CPO093,15.4877777777778,12,0.99925,0.5354310285775716,0.15456562424086961,0.3401966452144545
Cocktail,CPO093,15.7377777777778,12,1.0041666666666667,0.5378113615442319,0.15525276718040074,0.34170903662722424
Cocktail,CPO093,15.9877777777778,12,1.0089166666666667,0.5401875866658533,0.15593872428721237,0.34321881803977605
Cocktail,CPO093,16.2377777777778,12,1.0135833333333333,0.5423625855849795,0.1565665923929347,0.34460074642296573
Cocktail,CPO093,16.4877777777778,12,1.018,0.5443969140250522,0.15715385242918273,0.34589329704786254
Cocktail,CPO093,16.7377777777778,12,1.02225,0.5462172603044922,0.15767934113640925,0.34704988989426383
Cocktail,CPO093,16.9877777777778,12,1.0264166666666668,0.5478300098543066,0.15814490182976965,0.34807458207147207
Cocktail,CPO093,17.2377777777778,12,1.0304166666666668,0.5493830355016158,0.15859322171753581,0.3490613274914193
Cocktail,CPO093,17.4877777777778,12,1.0340833333333332,0.5510793472538206,0.1590829047409183,0.35013911255903296
Cocktail,CPO093,17.7377777777778,12,1.03775,0.5527008273428352,0.1595509857238574,0.35116935185620307
Cocktail,CPO093,17.9877777777778,12,1.0411666666666668,0.5538772153618252,0.15989057969357506,0.35191679314400826
Cocktail,CPO093,18.2377777777778,12,1.0445833333333334,0.555139205856322,0.1602548849694313,0.3527186236499109
Cocktail,CPO093,18.4877777777778,12,1.0478333333333334,0.5563915941678181,0.16061641833381743,0.3535143532198028
Cocktail,CPO093,18.7377777777778,12,1.0505,0.5573989105250794,0.16090720551882937,0.3541543714987589
Cocktail,CPO093,18.9877777777778,12,1.0530833333333334,0.5585493318057108,0.16123930353685637,0.35488531430813214
Cocktail,CPO093,19.2377777777778,12,1.0556666666666665,0.5596221669099337,0.16154900435496597,0.35556696121285963
Cocktail,CPO093,19.4877777777778,12,1.058,0.5605482705676325,0.16181634745300089,0.35615537940428743
Cocktail,CPO093,19.7377777777778,12,1.0598333333333334,0.5614621873989271,0.16208017251728332,0.3567360544556333
Cocktail,CPO093,19.9877777777778,12,1.0615833333333333,0.5623813746969761,0.1623455190342655,0.35732007820179307
Cocktail,CPO093,20.2377777777778,12,1.0630833333333334,0.5633383382420668,0.16262177061444688,0.3579281038302241
Cocktail,CPO093,20.4877777777778,12,1.0641666666666667,0.5641057014640452,0.16284328929583458,0.35841566316064155
Cocktail,CPO093,20.7377777777778,12,1.065,0.5645165268536512,0.16296188437047407,0.358676689159983
Cocktail,CPO093,20.9877777777778,12,1.0656666666666665,0.5650591816685034,0.16311853532219006,0.3590214755800241
Cocktail,CPO093,21.2377777777778,12,1.06675,0.5658170480094974,0.16333731249018138,0.3595030008801399
Cocktail,CPO093,21.4877777777778,12,1.0679166666666666,0.566459090769273,0.16352265427027524,0.35991093538767144
Cocktail,CPO093,21.7377777777778,12,1.0688333333333333,0.5670978484326754,0.16370704772473138,0.3603167826445475
Cocktail,CPO093,21.9877777777778,12,1.0701666666666667,0.5678083596895465,0.16391215465743975,0.36076821995967046
Cocktail,CPO093,22.2377777777778,12,1.0715833333333333,0.5684801840846959,0.1641060936551336,0.3611950768155577
Cocktail,CPO093,22.4877777777778,12,1.0726666666666667,0.5690218614322993,0.16426246243635997,0.3615392421825386
Cocktail,CPO093,22.7377777777778,12,1.0736666666666665,0.5696228949263209,0.16443596586114265,0.3619211206457103
Cocktail,CPO093,22.9877777777778,12,1.07475,0.5700776860935869,0.1645672527625657,0.36221008116745684
Cocktail,CPO093,23.2377777777778,12,1.0760833333333333,0.570540486705104,0.16470085179138597,0.3625041306472929
Cocktail,CPO093,23.4877777777778,12,1.0774166666666667,0.5713577860648875,0.16493678579407572,0.3630234178859741
Cocktail,CPO093,23.7377777777778,12,1.0785,0.5718964464433622,0.1650922836513328,0.36336566636222295
Cocktail,CPO093,23.9877777777778,12,1.0795833333333333,0.5722161794816764,0.16518458262920255,0.3635688150428059
Cocktail,CPO165,0.237777777777778,12,0.8524166666666667,0.710923529749519,0.20522594563706187,0.4516992608129466
Cocktail,CPO165,0.487777777777778,12,0.9490000000000001,0.6902642445272152,0.1992621236948807,0.4385729772207769
Cocktail,CPO165,0.737777777777778,12,0.8833333333333333,0.6868996662651333,0.19829085361221943,0.4364352261823985
Cocktail,CPO165,0.987777777777778,12,0.8578333333333333,0.7094181781679629,0.20479138806664365,0.4507428060492506
Cocktail,CPO165,1.23777777777778,12,0.19308333333333333,0.06528741815768924,0.018846854224018772,0.04148164646147574
Cocktail,CPO165,1.48777777777778,12,0.19116666666666668,0.06599563805604308,0.019051299698498794,0.04193162791685416
Cocktail,CPO165,1.73777777777778,12,0.19308333333333333,0.06769243053337021,0.019541121495270666,0.043009718422638475
Cocktail,CPO165,1.98777777777778,12,0.19741666666666668,0.07209269075715,0.0208113672076225,0.04580551038519489
Cocktail,CPO165,2.23777777777778,12,0.20483333333333334,0.0800963435022114,0.023121822741053243,0.050890788727327566
Cocktail,CPO165,2.48777777777778,12,0.21516666666666667,0.09158585969989962,0.026438560375850174,0.05819087904143305
Cocktail,CPO165,2.73777777777778,12,0.22741666666666666,0.10484660512415558,0.030266607846024814,0.06661635471541377
Cocktail,CPO165,2.98777777777778,12,0.24158333333333334,0.11826661584843977,0.03414063124812138,0.07514302273327604
Cocktail,CPO165,3.23777777777778,12,0.25625,0.12842693359543889,0.03707366234126242,0.08159858064336684
Cocktail,CPO165,3.48777777777778,12,0.2723333333333333,0.13552412286669807,0.03912244440938803,0.08610791957157315
Cocktail,CPO165,3.73777777777778,12,0.2915833333333333,0.14219670008530969,0.04104865153606502,0.09034747287265196
Cocktail,CPO165,3.98777777777778,12,0.31766666666666665,0.14941481813658203,0.04313234273603731,0.09493364628200451
Cocktail,CPO165,4.23777777777778,12,0.35041666666666665,0.15864967600650717,0.04579821657460192,0.10080119503936175
Cocktail,CPO165,4.48777777777778,12,0.38366666666666666,0.169700449098529,0.04898829998431805,0.1078225212836015
Cocktail,CPO165,4.73777777777778,12,0.414,0.1747247185510032,0.05043868164475165,0.1110147897946849
Cocktail,CPO165,4.98777777777778,12,0.45725,0.17272054412731672,0.04986012632324247,0.10974139811775116
Cocktail,CPO165,5.23777777777778,12,0.51825,0.17511664943428681,0.05055182234523541,0.11126381079745205
Cocktail,CPO165,5.48777777777778,12,0.57775,0.18558121231319824,0.05357268144278105,0.11791267684187783
Cocktail,CPO165,5.73777777777778,12,0.63475,0.1893069297103612,0.054648203413869306,0.12027988473959558
Cocktail,CPO165,5.98777777777778,12,0.6925,0.17967116427720745,0.0518665975305296,0.11415761146914129
Cocktail,CPO165,6.23777777777778,12,0.7499166666666667,0.16240155526199604,0.04688129082366365,0.10318502538882401
Cocktail,CPO165,6.48777777777778,12,0.8031666666666667,0.14877000756710054,0.042946201958104085,0.09452395319208558
Cocktail,CPO165,6.73777777777778,12,0.8483333333333334,0.14555994287473795,0.04201953610097826,0.09248437539218803
Cocktail,CPO165,6.98777777777778,12,0.8881666666666667,0.14850946301855855,0.04287098922548578,0.09435841108374274
Cocktail,CPO165,7.23777777777778,12,0.9258333333333333,0.15587980995470563,0.0449986251192885,0.09904130611208084
Cocktail,CPO165,7.48777777777778,12,0.9591666666666667,0.16337009481171233,0.0471608841085384,0.10380040605969462
Cocktail,CPO165,7.73777777777778,12,0.9875,0.17019053493604802,0.04912977557942687,0.10813390696895113
Cocktail,CPO165,7.98777777777778,12,1.0136666666666667,0.17734728812716763,0.05119575227013518,0.11268109100629536
Cocktail,CPO165,8.23777777777778,12,1.03775,0.18435939456300124,0.0532199730392926,0.11713637087996012
Cocktail,CPO165,8.48777777777778,12,1.0601666666666667,0.18998987213836296,0.05484535191119322,0.12071380565653987
Cocktail,CPO165,8.73777777777778,12,1.0808333333333333,0.19408331544296467,0.05602702720810535,0.12331465544909036
Cocktail,CPO165,8.98777777777778,12,1.1007500000000001,0.19770093345988302,0.057071343576051876,0.12561318027738147
Cocktail,CPO165,9.23777777777778,12,1.1200833333333333,0.20071348114950205,0.05794099118582594,0.12752726176100335
Cocktail,CPO165,9.48777777777778,12,1.1385,0.20283289136178537,0.058552812214118455,0.12887387076490717
Cocktail,CPO165,9.73777777777778,12,1.1560833333333334,0.20439999036351755,0.05900519472936689,0.1298695579676539
Cocktail,CPO165,9.98777777777778,12,1.1724166666666667,0.2058942616240117,0.059436553686611195,0.13081897263122122
Cocktail,CPO165,10.2377777777778,12,1.1878333333333333,0.207083572647871,0.059779878206498875,0.1315746248045896
Cocktail,CPO165,10.4877777777778,12,1.20275,0.2078833261056001,0.060010747143551486,0.13208276390896853
Cocktail,CPO165,10.7377777777778,12,1.2170833333333333,0.20858722105603397,0.0602139441131086,0.13252999742353933
Cocktail,CPO165,10.9877777777778,12,1.2306666666666666,0.20900949666694502,0.06033584458192445,0.13279829854641123
Cocktail,CPO165,11.2377777777778,12,1.2438333333333333,0.20901014909387158,0.06033603292135529,0.13279871307870356
Cocktail,CPO165,11.4877777777778,12,1.2565,0.20832601199256723,0.06013853955155495,0.13236403310255654
Cocktail,CPO165,11.7377777777778,12,1.2685833333333334,0.20726989797377862,0.05983366569503368,0.1316930102686533
Cocktail,CPO165,11.9877777777778,12,1.2800833333333332,0.2062150062140939,0.059529144674323735,0.13102276402113475
Cocktail,CPO165,12.2377777777778,12,1.29175,0.2046607503339923,0.05908046964894063,0.13003523694856278
Cocktail,CPO165,12.4877777777778,12,1.303,0.20277484154509,0.05853605467547072,0.12883698767102383
Cocktail,CPO165,12.7377777777778,12,1.3134166666666667,0.20103751722833563,0.058034532344496806,0.1277331444630957
Cocktail,CPO165,12.9877777777778,12,1.3238333333333334,0.19919192815579714,0.05750175667057504,0.12656051311113606
Cocktail,CPO165,13.2377777777778,12,1.3336666666666668,0.19749629839262275,0.05701227052046771,0.12548316135867943
Cocktail,CPO165,13.4877777777778,12,1.3429166666666668,0.1958805101137534,0.056545832621588375,0.12445653846514171
Cocktail,CPO165,13.7377777777778,12,1.3521666666666667,0.19464972425234808,0.0561905353473898,0.12367453443720962
Cocktail,CPO165,13.9877777777778,12,1.3611666666666666,0.19387007520658275,0.05596547005416678,0.12317916906677409
Cocktail,CPO165,14.2377777777778,12,1.3696666666666666,0.19288495550614118,0.055681090492049806,0.12255325387072127
Cocktail,CPO165,14.4877777777778,12,1.3779166666666667,0.19201584136037667,0.055430198849042975,0.12200104508767222
Cocktail,CPO165,14.7377777777778,12,1.3860000000000001,0.19128940473438763,0.05522049465826099,0.12153948927575205
Cocktail,CPO165,14.9877777777778,12,1.3936666666666666,0.19085088578799053,0.055093905142387434,0.12126086762989116
Cocktail,CPO165,15.2377777777778,12,1.4008333333333334,0.19041955272662012,0.05496939001284113,0.12098681167755286
Cocktail,CPO165,15.4877777777778,12,1.4078333333333333,0.1896431257692067,0.05474525485640677,0.12049349352438603
Cocktail,CPO165,15.7377777777778,12,1.4146666666666667,0.18926812790965158,0.05463700229882693,0.12025523125161083
Cocktail,CPO165,15.9877777777778,12,1.4212500000000001,0.18908253368689174,0.05458342586159171,0.12013731030832553
Cocktail,CPO165,16.2377777777778,12,1.4276666666666666,0.18872458689044655,0.05448009552195012,0.11990988176418717
Cocktail,CPO165,16.4877777777778,12,1.4338333333333333,0.18838926495826444,0.05438329641804485,0.1196968283729815
Cocktail,CPO165,16.7377777777778,12,1.4395833333333332,0.1882925472060255,0.05435537640789957,0.11963537684498213
Cocktail,CPO165,16.9877777777778,12,1.4450833333333333,0.18799635312388052,0.05426987254137018,0.11944718410362049
Cocktail,CPO165,17.2377777777778,12,1.4506666666666668,0.1875639688859308,0.054145053963283375,0.11917246026554768
Cocktail,CPO165,17.4877777777778,12,1.45575,0.18729370469447665,0.05406703541143919,0.11900074259072678
Cocktail,CPO165,17.7377777777778,12,1.4604166666666667,0.18712487727977192,0.05401829913477601,0.118893474769033
Cocktail,CPO165,17.9877777777778,12,1.4648333333333334,0.18737314900939506,0.05408996900974105,0.11905121910025669
Cocktail,CPO165,18.2377777777778,12,1.4691666666666667,0.18757293530945784,0.054147642346801875,0.11917815725926052
Cocktail,CPO165,18.4877777777778,12,1.4734166666666666,0.18771034665788736,0.05418730958630462,0.11926546426474786
Cocktail,CPO165,18.7377777777778,12,1.4770833333333333,0.18819451172237792,0.05432707600146254,0.11957308807038966
Cocktail,CPO165,18.9877777777778,12,1.4804166666666667,0.18885514330172518,0.05451778391154819,0.11999283335040027
Cocktail,CPO165,19.2377777777778,12,1.4835833333333335,0.18942806662224693,0.05468317262821232,0.12035685146142461
Cocktail,CPO165,19.4877777777778,12,1.4866666666666668,0.19014412396597447,0.054889880578290466,0.12081181259201958
Cocktail,CPO165,19.7377777777778,12,1.48975,0.1912476381315834,0.05520843767857491,0.12151295204238746
Cocktail,CPO165,19.9877777777778,12,1.4925,0.19249391962061835,0.0555682081551651,0.12230480152240156
Cocktail,CPO165,20.2377777777778,12,1.4948333333333332,0.19363453548717316,0.05589747559396379,0.12302951426889887
Cocktail,CPO165,20.4877777777778,12,1.4969999999999999,0.1946675487734269,0.05619568084341132,0.1236858595975943
Cocktail,CPO165,20.7377777777778,12,1.49875,0.19578426206599772,0.05651804820344802,0.124395385373133
Cocktail,CPO165,20.9877777777778,12,1.5003333333333333,0.19677690798249553,0.05680460039699801,0.12502608249872824
Cocktail,CPO165,21.2377777777778,12,1.5020833333333334,0.197887230665867,0.05712512294706394,0.12573154787489807
Cocktail,CPO165,21.4877777777778,12,1.5036666666666667,0.1992473717556022,0.05751776185921119,0.12659574029380868
Cocktail,CPO165,21.7377777777778,12,1.5050833333333333,0.2001233521121562,0.057770635606541824,0.12715231165906019
Cocktail,CPO165,21.9877777777778,12,1.5066666666666666,0.20110979964972245,0.05805539848221948,0.12777907052257173
Cocktail,CPO165,22.2377777777778,12,1.5081666666666667,0.20222707009396113,0.05837792667808889,0.12848895029539142
Cocktail,CPO165,22.4877777777778,12,1.5095,0.20303492758188632,0.05861113504714913,0.1290022384549022
Cocktail,CPO165,22.7377777777778,12,1.51075,0.2037704256354105,0.05882345504674444,0.12946955162320212
Cocktail,CPO165,22.9877777777778,12,1.512,0.20468645645119135,0.05908789036578297,0.13005156983621002
Cocktail,CPO165,23.2377777777778,12,1.5134166666666666,0.20553100112694053,0.0593316894137262,0.13058816792277755
Cocktail,CPO165,23.4877777777778,12,1.5145833333333334,0.20618634922336784,0.059520872113668806,0.1310045562378973
Cocktail,CPO165,23.7377777777778,12,1.5155,0.20702371405667072,0.05976259851962748,0.13153659247021462
Cocktail,CPO165,23.9877777777778,12,1.5166666666666666,0.20767252776397455,0.059949894903910374,0.13194882903256008
Cocktail,CPO448,0.237777777777778,12,0.35783333333333334,0.20719329285973667,0.05981155170342697,0.13164433770129652
Cocktail,CPO448,0.487777777777778,12,0.32266666666666666,0.16110207567836857,0.04650616337995678,0.10235937545208208
Cocktail,CPO448,0.737777777777778,12,0.33425,0.1534968906999274,0.044310735582686826,0.09752727145023823
Cocktail,CPO448,0.987777777777778,12,0.3405,0.14219289075695093,0.04104755187768834,0.09034505254088372
Cocktail,CPO448,1.23777777777778,12,0.217,0.03153641473829032,0.0091037787692138,0.020037281971796897
Cocktail,CPO448,1.48777777777778,12,0.23408333333333334,0.0461429760898042,0.013320329833329462,0.029317848290684078
Cocktail,CPO448,1.73777777777778,12,0.25375,0.06505260109396786,0.018779068376543844,0.041332450817119185
Cocktail,CPO448,1.98777777777778,12,0.27425,0.07811428108285264,0.022549650605369533,0.049631446347669785
Cocktail,CPO448,2.23777777777778,12,0.296,0.08628283301287269,0.02490770843321279,0.05482149663339071
Cocktail,CPO448,2.48777777777778,12,0.3185,0.09133504753976378,0.026366157141764945,0.05803152059766882
Cocktail,CPO448,2.73777777777778,12,0.34091666666666665,0.09384557754227113,0.02709088472814307,0.059626635260396105
Cocktail,CPO448,2.98777777777778,12,0.36333333333333334,0.09451919798579962,0.027285342200344474,0.06005463327098033
Cocktail,CPO448,3.23777777777778,12,0.384,0.09170803474267473,0.026473829272767407,0.058268505360160684
Cocktail,CPO448,3.48777777777778,12,0.401,0.086615136195597,0.025003636099212016,0.055032632002697236
Cocktail,CPO448,3.73777777777778,12,0.41483333333333333,0.0806843832285387,0.023291575188197872,0.05126441134438214
Cocktail,CPO448,3.98777777777778,12,0.42741666666666667,0.07529995573261206,0.02173722485609524,0.04784330932984073
Cocktail,CPO448,4.23777777777778,12,0.43825000000000003,0.07119132352649826,0.020551164900994755,0.04523280896968561
Cocktail,CPO448,4.48777777777778,12,0.44583333333333336,0.06735230755759845,0.019442936449460966,0.042793614593868406
Cocktail,CPO448,4.73777777777778,12,0.45175,0.06305715300784319,0.018203032131704842,0.04006460359055363
Cocktail,CPO448,4.98777777777778,12,0.45516666666666666,0.059129800721238135,0.017069303181767883,0.0375692829961761
Cocktail,CPO448,5.23777777777778,12,0.4554166666666667,0.05765959406619846,0.016644891077742113,0.036635158253452114
Cocktail,CPO448,5.48777777777778,12,0.45466666666666666,0.056300061897807625,0.016252427946045915,0.03577135272470569
Cocktail,CPO448,5.73777777777778,12,0.45216666666666666,0.055116130840144065,0.015910656488623907,0.035019118818776965
Cocktail,CPO448,5.98777777777778,12,0.44766666666666666,0.05595019430193467,0.016151429870716924,0.035549057459708766
Cocktail,CPO448,6.23777777777778,12,0.443,0.057363276183857,0.016559351473174343,0.03644688685319835
Cocktail,CPO448,6.48777777777778,12,0.439,0.05807831703046249,0.016765765985808975,0.03690120213233472
Cocktail,CPO448,6.73777777777778,12,0.4355,0.05864143741261961,0.01692832483792126,0.03725899175347539
Cocktail,CPO448,6.98777777777778,12,0.43233333333333335,0.05871089930302293,0.016948376758482653,0.03730312573306235
Cocktail,CPO448,7.23777777777778,12,0.42908333333333337,0.05851722098250354,0.016892466643238617,0.03718006839911121
Cocktail,CPO448,7.48777777777778,12,0.42583333333333334,0.05897431387451403,0.01702441799536208,0.03747049136698899
Cocktail,CPO448,7.73777777777778,12,0.42333333333333334,0.05900590622723263,0.01703353792203529,0.03749056419025784
Cocktail,CPO448,7.98777777777778,12,0.42125,0.05891924365372721,0.01700852059196428,0.037435501418026436
Cocktail,CPO448,8.23777777777778,12,0.419,0.058242440008827064,0.01681314420867847,0.03700548089778199
Cocktail,CPO448,8.48777777777778,12,0.4171666666666667,0.056792818581439,0.016394674548015697,0.03608443538471465
Cocktail,CPO448,8.73777777777778,12,0.4156666666666667,0.05486898997253423,0.015839313065402757,0.03486209300299707
Cocktail,CPO448,8.98777777777778,12,0.41391666666666665,0.052293678278342484,0.01509588461545836,0.03322581801707952
Cocktail,CPO448,9.23777777777778,12,0.4126666666666667,0.04912013720245373,0.014179762218234006,0.031209446215961143
Cocktail,CPO448,9.48777777777778,12,0.4116666666666667,0.04615454933419266,0.013323670741211,0.029325201579352575
Cocktail,CPO448,9.73777777777778,12,0.41000000000000003,0.042767872393783046,0.012346021319609103,0.02717340971063463
Cocktail,CPO448,9.98777777777778,12,0.40808333333333335,0.03990319725930683,0.011519060839593767,0.025353281966138615
Cocktail,CPO448,10.2377777777778,12,0.40691666666666665,0.03877782480967309,0.011194193796226453,0.02463825442468431
Cocktail,CPO448,10.4877777777778,12,0.40650000000000003,0.038925336455602005,0.011236776740469287,0.024731978853035796
Cocktail,CPO448,10.7377777777778,12,0.40641666666666665,0.04026832351598311,0.011624463710883895,0.025585272121679235
Cocktail,CPO448,10.9877777777778,12,0.4071666666666667,0.04166496966241181,0.012027640725185525,0.026472658747047177
Cocktail,CPO448,11.2377777777778,12,0.4086666666666667,0.04292346959909278,0.012390938363794467,0.027272271458321794
Cocktail,CPO448,11.4877777777778,12,0.4106666666666667,0.04373958750550255,0.012626531310272545,0.027790808037342307
Cocktail,CPO448,11.7377777777778,12,0.41325,0.04461170861393391,0.012878290988631946,0.02834492735332079
Cocktail,CPO448,11.9877777777778,12,0.4156666666666667,0.04531372124791048,0.01308094458023239,0.028790964901072642
Cocktail,CPO448,12.2377777777778,12,0.41775,0.04561723159269771,0.013168560469864763,0.02898380617394172
Cocktail,CPO448,12.4877777777778,12,0.41983333333333334,0.046054973738572536,0.013294925742743,0.029261934264297653
Cocktail,CPO448,12.7377777777778,12,0.42233333333333334,0.0463255934237286,0.013373046916779433,0.029433877809040776
Cocktail,CPO448,12.9877777777778,12,0.42491666666666666,0.04656658640803479,0.013442615598960426,0.029586997446128274
Cocktail,CPO448,13.2377777777778,12,0.4271666666666667,0.04730526269653176,0.013655853075964286,0.030056329968589153
Cocktail,CPO448,13.4877777777778,12,0.42991666666666667,0.04757283092716096,0.013733093370954469,0.030226334711623646
Cocktail,CPO448,13.7377777777778,12,0.43283333333333335,0.04786692411511757,0.013817990761571261,0.03041319260850171
Cocktail,CPO448,13.9877777777778,12,0.43583333333333335,0.04821134029803915,0.013917415149532777,0.030632024210956198
Cocktail,CPO448,14.2377777777778,12,0.4390833333333333,0.04803873121731773,0.013867587199923235,0.0305223536333078
Cocktail,CPO448,14.4877777777778,12,0.4419166666666667,0.04799139758773694,0.013853923158033141,0.030492279279880834
Cocktail,CPO448,14.7377777777778,12,0.44433333333333336,0.04764896895447207,0.013755072526236286,0.030274710506230273
Cocktail,CPO448,14.9877777777778,12,0.44666666666666666,0.04743288719737381,0.013692695095922462,0.0301374187077849
Cocktail,CPO448,15.2377777777778,12,0.44916666666666666,0.04705090731099539,0.01358242700080966,0.02989472026681005
Cocktail,CPO448,15.4877777777778,12,0.4518333333333333,0.046275525306842744,0.013358593496398499,0.029402066045269775
Cocktail,CPO448,15.7377777777778,12,0.45391666666666663,0.04593168510918904,0.013259335381061709,0.029183600406394835
Cocktail,CPO448,15.9877777777778,12,0.45525,0.045651097766348715,0.013178336792101678,0.029005323714105444
Cocktail,CPO448,16.2377777777778,12,0.4568333333333333,0.044962273748177614,0.012979490425943995,0.028567665813054238
Cocktail,CPO448,16.4877777777778,12,0.45916666666666667,0.043970720285483655,0.012693253596642863,0.027937662799490764
Cocktail,CPO448,16.7377777777778,12,0.461,0.0432813207662697,0.012494241097644175,0.027499639242521898
Cocktail,CPO448,16.9877777777778,12,0.46258333333333335,0.04302738733186181,0.012420936829288355,0.027338297635699362
Cocktail,CPO448,17.2377777777778,12,0.46408333333333335,0.042345888140694884,0.012224204958551987,0.026905293707691548
Cocktail,CPO448,17.4877777777778,12,0.4653333333333333,0.04119649882152021,0.011892404842137399,0.02617500657534636
Cocktail,CPO448,17.7377777777778,12,0.4661666666666667,0.04056158803896151,0.011709121886526567,0.025771603509949188
Cocktail,CPO448,17.9877777777778,12,0.4661666666666667,0.040415643535940925,0.011666991337473726,0.025678874796697372
Cocktail,CPO448,18.2377777777778,12,0.4664166666666667,0.04033148630882315,0.011642697238608377,0.02562540384561694
Cocktail,CPO448,18.4877777777778,12,0.46691666666666665,0.0403405014917522,0.011645299697753818,0.0256311318195758
Cocktail,CPO448,18.7377777777778,12,0.46758333333333335,0.040055548550693584,0.011563040869140534,0.025450081358511442
Cocktail,CPO448,18.9877777777778,12,0.4683333333333333,0.03967443264951129,0.01145302218507051,0.025207931867540508
Cocktail,CPO448,19.2377777777778,12,0.46908333333333335,0.039034852336978274,0.01126839125226585,0.024801561924343574
Cocktail,CPO448,19.4877777777778,12,0.46991666666666665,0.03839616063508372,0.01108401683925685,0.02439575657741016
Cocktail,CPO448,19.7377777777778,12,0.4701666666666667,0.03826185694617681,0.011045246703785067,0.02431042408458202
Cocktail,CPO448,19.9877777777778,12,0.47041666666666665,0.038580396183774096,0.011137201061072194,0.024512814260376752
Cocktail,CPO448,20.2377777777778,12,0.47025,0.038868367601431385,0.01122033124882387,0.02469578256997382
Cocktail,CPO448,20.4877777777778,12,0.46991666666666665,0.03915809061491714,0.011303967078737084,0.024879863790464755
Cocktail,CPO448,20.7377777777778,12,0.47008333333333335,0.03930407874585801,0.011346110222085684,0.02497262022357464
Cocktail,CPO448,20.9877777777778,12,0.46975,0.039552324377163536,0.011417772563115384,0.025130347972718434
Cocktail,CPO448,21.2377777777778,12,0.46958333333333335,0.040123578045228175,0.011582679292631723,0.025493305237183142
Cocktail,CPO448,21.4877777777778,12,0.46991666666666665,0.04012810924420876,0.01158398733710732,0.02549618422366267
Cocktail,CPO448,21.7377777777778,12,0.4698333333333333,0.04058623441811799,0.011716236683346839,0.025787263072167672
Cocktail,CPO448,21.9877777777778,12,0.46908333333333335,0.04150675374033252,0.011981967722584244,0.02637213314610493
Cocktail,CPO448,22.2377777777778,12,0.46875,0.04168087636489252,0.012032232594665104,0.026482765383628808
Cocktail,CPO448,22.4877777777778,12,0.46925,0.041930949732322385,0.012104422557666498,0.026641654420902442
Cocktail,CPO448,22.7377777777778,12,0.4691666666666667,0.04250739686076753,0.012270828510057194,0.02700791145266528
Cocktail,CPO448,22.9877777777778,12,0.4686666666666667,0.043027123228648864,0.012420860589257812,0.027338129832523532
Cocktail,CPO448,23.2377777777778,12,0.46875,0.04340114158532114,0.012528830388711111,0.027575769758858316
Cocktail,CPO448,23.4877777777778,12,0.4686666666666667,0.043372243602925555,0.012520488259753547,0.027557408856819145
Cocktail,CPO448,23.7377777777778,12,0.4686666666666667,0.04355212829228762,0.012572416496666688,0.027671702135654692
Cocktail,CPO448,23.9877777777778,12,0.46975,0.0438533195592265,0.012659362926189051,0.027863069936756364
Cocktail,EA,0.237777777777778,12,0.7504166666666667,0.7034956171386808,0.20308169196436965,0.446979790299879
Cocktail,EA,0.487777777777778,12,0.7634166666666666,0.6950956060249205,0.20065681762550697,0.4416426778649552
Cocktail,EA,0.737777777777778,12,0.79225,0.6741235555755474,0.19460270813930497,0.4283176727282546
Cocktail,EA,0.987777777777778,12,0.9325833333333333,0.5859923143047547,0.169161410203451,0.37232175351797
Cocktail,EA,1.23777777777778,12,0.5611666666666667,0.23469741964469654,0.06775130920498806,0.14911962613695878
Cocktail,EA,1.48777777777778,12,0.57175,0.2402431060405272,0.0693522109717251,0.1526431871683115
Cocktail,EA,1.73777777777778,12,0.5824166666666667,0.24407690976163207,0.07045893477692514,0.1550790698398769
Cocktail,EA,1.98777777777778,12,0.5915,0.2474618427886684,0.07143608077409928,0.15722975367890016
Cocktail,EA,2.23777777777778,12,0.5995833333333334,0.25081810081604894,0.07240494901188828,0.15936221829235786
Cocktail,EA,2.48777777777778,12,0.60725,0.25375189206638976,0.0732518615959535,0.16122626032178028
Cocktail,EA,2.73777777777778,12,0.6141666666666666,0.2562444973540748,0.07397141476286771,0.1628099861640554
Cocktail,EA,2.98777777777778,12,0.62025,0.2587189155680876,0.07468571777384173,0.16438215649101798
Cocktail,EA,3.23777777777778,12,0.62525,0.26101066679700696,0.07534728936830784,0.16583826575277608
Cocktail,EA,3.48777777777778,12,0.6286666666666667,0.26256404702068176,0.0757957116134541,0.16682523645979794
Cocktail,EA,3.73777777777778,12,0.6313333333333333,0.26412439677109906,0.07624614578767079,0.16781663539284702
Cocktail,EA,3.98777777777778,12,0.6344166666666666,0.26590000113964013,0.07675871861774652,0.1689448005853099
Cocktail,EA,4.23777777777778,12,0.6381666666666667,0.2678357140057496,0.07731751078990759,0.17017469386381176
Cocktail,EA,4.48777777777778,12,0.6419166666666667,0.26976099129459474,0.07787329047039729,0.17139795669285007
Cocktail,EA,4.73777777777778,12,0.646,0.2716468295415943,0.07841768508017394,0.17259616115020235
